Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:52:03:50.318,61,0.0877227336,0.2470531613,0.1710140556,0.0000000000,0.0000000000,0.0395192765,0.0000000000,0.0877772272,0.2480688840,0.0000000000,0.0532175675,0.0000000000,0.0395192280,0.0000000000,0.0055257878,0.0029369921,0.0000000000,0.0178868920,0.0219002347,0.0065719346,0.0412445590,0.0041075442,0.0000000000,0.1894704401,0.2023891509,0.0000000000,0.0000000000,0.0343515612,0.0354002826,0.0288990773,0.0301557872,0.0216793511,0.0136849741,0.0770043954,0.0507457145,0.0263614189,0.0267441534,0.0335395746,0.0299644731,0.0128800310,0.0142249065,0.0473659560,0.0473062769,0.0394187942,0.0000000000,0.0000000000,0.0080419108,0.0303808395,0.0335842110,0.0565556623,0.0632483736,0.0000000217,0.0409167148,0.0943469778,0.0118870735,0.0321360901,0.1516155601,0.0049091275,0.1032748893,0.1517308503,0.0157619976
11:52:03:51.318,61,0.0873180404,0.2483322173,0.1707146764,0.0000000000,0.0000000000,0.0393695273,0.0000000000,0.0873794183,0.2493506223,0.0000000000,0.0529540852,0.0000000000,0.0393694825,0.0000000000,0.0055115409,0.0027439983,0.0000000000,0.0178745482,0.0219256058,0.0065866420,0.0413444005,0.0041994425,0.0000000000,0.1934855431,0.2045460343,0.0000000000,0.0000000000,0.0343341380,0.0353636071,0.0289407857,0.0302215479,0.0216641128,0.0136360666,0.0773092359,0.0509041883,0.0263800491,0.0267522354,0.0335423313,0.0299551226,0.0129366051,0.0142758526,0.0466714241,0.0466172546,0.0396217965,0.0000000000,0.0000000000,0.0080257868,0.0305106603,0.0336917713,0.0568095259,0.0635632351,0.0000000223,0.0415261202,0.0942203328,0.0124009121,0.0319731534,0.1523981690,0.0049098502,0.1030817777,0.1525133848,0.0158150271
11:52:03:52.317,61,0.0860811993,0.2470931709,0.1710601896,0.0000000000,0.0000000000,0.0391971394,0.0000000000,0.0861827955,0.2481095046,0.0000000000,0.0532891080,0.0000000000,0.0391971022,0.0000000000,0.0055035432,0.0026115407,0.0000000000,0.0178140607,0.0218718536,0.0065736943,0.0413105227,0.0042848950,0.0000000000,0.1952608973,0.2058053613,0.0000000000,0.0000000000,0.0343674794,0.0353810489,0.0289653316,0.0302590560,0.0216431003,0.0135769658,0.0777184069,0.0511648767,0.0264108349,0.0267787538,0.0334393531,0.0298463255,0.0129674273,0.0143025341,0.0452682599,0.0452219360,0.0397528075,0.0000000000,0.0000000000,0.0080097299,0.0305750277,0.0337350070,0.0569681413,0.0637859926,0.0000000165,0.0419000350,0.0948754027,0.0130377254,0.0321791731,0.1516406089,0.0049165301,0.1033023670,0.1517558694,0.0157688111
11:52:03:53.317,61,0.0816721022,0.2458923757,0.1697917432,0.0000000000,0.0000000000,0.0389690287,0.0000000000,0.0817616060,0.2468893826,0.0000000000,0.0520253256,0.0000000000,0.0389690027,0.0000000000,0.0054978225,0.0025802904,0.0000000000,0.0177350361,0.0217906535,0.0065376624,0.0412392318,0.0042779413,0.0000000000,0.1962617785,0.2067141682,0.0000000000,0.0000000000,0.0343581215,0.0353680477,0.0289540216,0.0302607529,0.0216190461,0.0135119613,0.0780943781,0.0514187850,0.0264060758,0.0267736334,0.0333042555,0.0297207870,0.0129812909,0.0143196117,0.0444910750,0.0444477610,0.0397632979,0.0000000000,0.0000000000,0.0079831006,0.0305405259,0.0336998813,0.0570307896,0.0638900548,0.0000000134,0.0423035771,0.0964203402,0.0132172462,0.0314196013,0.1508912146,0.0047764303,0.1025478765,0.1510064453,0.0155755831
11:52:03:54.316,61,0.0784540847,0.2456136346,0.1690168977,0.0000000000,0.0000000000,0.0386947542,0.0000000000,0.0785324350,0.2466010153,0.0000000000,0.0512623042,0.0000000000,0.0386947580,0.0000000000,0.0054963548,0.0026065344,0.0000000000,0.0176838208,0.0217530970,0.0065147262,0.0412369967,0.0041775210,0.0000000000,0.1971400231,0.2085492015,0.0000000000,0.0000000000,0.0343512408,0.0353641920,0.0289744548,0.0303063542,0.0216051321,0.0134569015,0.0783892572,0.0516091101,0.0263944566,0.0267605484,0.0332353897,0.0296627898,0.0130022410,0.0143468110,0.0437818617,0.0437406898,0.0398251675,0.0000000000,0.0000000000,0.0079564229,0.0305081941,0.0336811654,0.0571592338,0.0640578419,0.0000000100,0.0415794626,0.0973819122,0.0135461977,0.0309596229,0.1507127881,0.0047008772,0.1020825729,0.1508280188,0.0154865673
11:52:03:55.315,61,0.0767139196,0.2454973459,0.1679087728,0.0000000000,0.0000000000,0.0384569094,0.0000000000,0.0767766163,0.2464722842,0.0000000000,0.0501596853,0.0000000000,0.0384569578,0.0000000000,0.0054962086,0.0027421664,0.0000000000,0.0176802874,0.0217582751,0.0064846189,0.0411971547,0.0040881960,0.0000000000,0.1973283142,0.2091625929,0.0000000000,0.0000000000,0.0343050174,0.0353318267,0.0289990883,0.0303547159,0.0215777718,0.0134314317,0.0783332884,0.0515394732,0.0262633730,0.0266220514,0.0332322977,0.0296634957,0.0129757319,0.0143250357,0.0431197472,0.0430789329,0.0399654098,0.0000000000,0.0000000000,0.0079158638,0.0304179024,0.0336118154,0.0570507087,0.0639569461,0.0000000071,0.0398946553,0.0979807675,0.0138114151,0.0302940663,0.1506309956,0.0045973179,0.1014144272,0.1507462412,0.0153771024
11:52:03:56.315,61,0.0758274049,0.2451217175,0.1671184748,0.0000000000,0.0000000000,0.0384691879,0.0000000000,0.0758842453,0.2460865229,0.0000000000,0.0493451171,0.0000000000,0.0384692736,0.0000000000,0.0055076350,0.0029225938,0.0000000000,0.0177358389,0.0218231827,0.0064740377,0.0411915444,0.0039480058,0.0000000000,0.1973843575,0.2096460611,0.0000000000,0.0000000000,0.0343719497,0.0354231857,0.0290729515,0.0304510761,0.0215839762,0.0134600438,0.0782024041,0.0513877571,0.0261430535,0.0264912136,0.0333535448,0.0297762696,0.0129485754,0.0143033965,0.0428851247,0.0428432897,0.0401912220,0.0000000000,0.0000000000,0.0078823306,0.0304209609,0.0336501785,0.0569523238,0.0638817698,0.0000000068,0.0386694334,0.0982362181,0.0140622491,0.0298031755,0.1503930241,0.0045155915,0.1009406596,0.1505082846,0.0152809955
11:52:03:57.315,61,0.0758455694,0.2461083829,0.1675361246,0.0000000000,0.0000000000,0.0386361405,0.0000000000,0.0759038925,0.2470822185,0.0000000000,0.0497548766,0.0000000000,0.0386362374,0.0000000000,0.0055215084,0.0029810891,0.0000000000,0.0178415570,0.0219385922,0.0064838249,0.0412598252,0.0037423631,0.0000000000,0.1968139708,0.2095587850,0.0000000000,0.0000000000,0.0344240069,0.0355073698,0.0291415714,0.0305521321,0.0215911772,0.0135247950,0.0779416636,0.0511173680,0.0260235351,0.0263629220,0.0335179083,0.0299370028,0.0129029294,0.0142612942,0.0430767573,0.0430343226,0.0403558537,0.0000000000,0.0000000000,0.0078675812,0.0304663256,0.0337163582,0.0568315424,0.0637771487,0.0000000120,0.0371019579,0.0977537557,0.0146559319,0.0300478768,0.1510026157,0.0045713927,0.1011836529,0.1511178762,0.0153806359
11:52:03:58.315,61,0.0783399418,0.2469827384,0.1686470211,0.0000000000,0.0000000000,0.0388550796,0.0000000000,0.0784642398,0.2479725778,0.0000000000,0.0508651063,0.0000000000,0.0388551764,0.0000000000,0.0055305632,0.0029231750,0.0000000000,0.0179185346,0.0220317263,0.0065099620,0.0413169339,0.0036425260,0.0000000000,0.1965355724,0.2095497251,0.0000000000,0.0000000000,0.0344996713,0.0355964787,0.0291805752,0.0306108296,0.0216064677,0.0135935554,0.0777317211,0.0508831516,0.0259637162,0.0262954142,0.0336837471,0.0300855134,0.0128781730,0.0142367436,0.0434454829,0.0434033275,0.0405158773,0.0000000000,0.0000000000,0.0078691477,0.0305699538,0.0338219181,0.0567959026,0.0637661070,0.0000000160,0.0374950655,0.0966525227,0.0155747198,0.0307158194,0.1515498757,0.0046901740,0.1018462256,0.1516651064,0.0155379092
11:52:03:59.315,61,0.0799791664,0.2481708825,0.1699728966,0.0000000000,0.0000000000,0.0389932878,0.0000000000,0.0801273435,0.2491804510,0.0000000000,0.0522166155,0.0000000000,0.0389933810,0.0000000000,0.0055224304,0.0028112635,0.0000000000,0.0179676190,0.0220994335,0.0065445052,0.0413814969,0.0037254198,0.0000000000,0.1960209608,0.2091139257,0.0000000000,0.0000000000,0.0344424993,0.0355279893,0.0291695185,0.0305967107,0.0215805490,0.0136384079,0.0774730146,0.0506372489,0.0258995406,0.0262240320,0.0337545797,0.0301348586,0.0128535377,0.0142028732,0.0435811952,0.0435391217,0.0406725705,0.0000000000,0.0000000000,0.0078806011,0.0306684785,0.0338988416,0.0567340069,0.0637237132,0.0000000241,0.0388300866,0.0959051922,0.0157722030,0.0315283760,0.1522919238,0.0048381472,0.1026354879,0.1524072140,0.0157356784
11:52:04:00.314,61,0.0809247270,0.2485503405,0.1700577736,0.0000000000,0.0000000000,0.0390890986,0.0000000000,0.0810827836,0.2495626509,0.0000000000,0.0523085967,0.0000000000,0.0390891843,0.0000000000,0.0055021420,0.0026684157,0.0000000000,0.0179875158,0.0221442599,0.0065808501,0.0414571874,0.0038507907,0.0000000000,0.1954041421,0.2085417956,0.0000000000,0.0000000000,0.0342931598,0.0353593752,0.0291449279,0.0305657890,0.0215404332,0.0136444820,0.0773171782,0.0504858457,0.0258460399,0.0261639263,0.0337680839,0.0301352441,0.0128558576,0.0141961109,0.0437017940,0.0436601676,0.0408197641,0.0000000000,0.0000000000,0.0078921476,0.0307807550,0.0339913219,0.0567466691,0.0637569502,0.0000000308,0.0399037637,0.0954882205,0.0159466416,0.0315827839,0.1525258273,0.0048540519,0.1026830673,0.1526410431,0.0157674719
11:52:04:01.314,61,0.0811948180,0.2483492196,0.1690483987,0.0000000000,0.0000000000,0.0390766598,0.0000000000,0.0813555047,0.2493496686,0.0000000000,0.0512741469,0.0000000000,0.0390767381,0.0000000000,0.0054777241,0.0025574267,0.0000000000,0.0179835726,0.0221667010,0.0065916292,0.0415009186,0.0039041769,0.0000000000,0.1947502196,0.2079944313,0.0000000000,0.0000000000,0.0340909101,0.0351433940,0.0291145835,0.0305355284,0.0214805119,0.0136291943,0.0771234408,0.0503236540,0.0257536154,0.0260650106,0.0337547995,0.0301201828,0.0128475567,0.0141850431,0.0438409634,0.0438001417,0.0408748016,0.0000000000,0.0000000000,0.0078888033,0.0308229942,0.0340297371,0.0567190796,0.0637479648,0.0000000321,0.0402837731,0.0950815529,0.0160366241,0.0309588313,0.1523926556,0.0047539682,0.1020755693,0.1525079161,0.0156606473
11:52:04:02.313,61,0.0809443742,0.2482787222,0.1680864990,0.0000000000,0.0000000000,0.0391394682,0.0000000000,0.0811043307,0.2492685616,0.0000000000,0.0502749607,0.0000000000,0.0391395576,0.0000000000,0.0054709795,0.0025410445,0.0000000000,0.0180385150,0.0222528949,0.0065921261,0.0414966531,0.0038925312,0.0000000000,0.1941923350,0.2075990140,0.0000000000,0.0000000000,0.0339714177,0.0350266509,0.0291778874,0.0306106023,0.0214470904,0.0136432564,0.0767901465,0.0500498451,0.0256204754,0.0259254370,0.0338709466,0.0302263144,0.0128266932,0.0141616808,0.0439804681,0.0439403318,0.0409896784,0.0000000000,0.0000000000,0.0078645945,0.0308705587,0.0340927579,0.0566515476,0.0636990443,0.0000000343,0.0392162129,0.0953886658,0.0155058717,0.0303557701,0.1523402631,0.0046597649,0.1014954671,0.1524555236,0.0155665334
11:52:04:03.313,61,0.0792062208,0.2480462939,0.1673299521,0.0000000000,0.0000000000,0.0391160436,0.0000000000,0.0793236867,0.2490269691,0.0000000000,0.0494867489,0.0000000000,0.0391161591,0.0000000000,0.0054631010,0.0025861477,0.0000000000,0.0180690102,0.0223063976,0.0065713651,0.0414789692,0.0038048318,0.0000000000,0.1938928515,0.2074452341,0.0000000000,0.0000000000,0.0338947251,0.0349640250,0.0292202644,0.0306830890,0.0213902760,0.0136484439,0.0764708742,0.0497888811,0.0254727174,0.0257692635,0.0339731276,0.0303245466,0.0127892867,0.0141260568,0.0440714732,0.0440320335,0.0410407223,0.0000000000,0.0000000000,0.0078341411,0.0308234189,0.0340717882,0.0565304644,0.0635842681,0.0000000284,0.0376279727,0.0958041623,0.0152444383,0.0298805330,0.1521904022,0.0045822547,0.1010408774,0.1523057073,0.0154815959
11:52:04:04.312,61,0.0773174688,0.2470097393,0.1659858376,0.0000000000,0.0000000000,0.0390844420,0.0000000000,0.0774007067,0.2479712963,0.0000000000,0.0481057800,0.0000000000,0.0390845984,0.0000000000,0.0054659056,0.0027088448,0.0000000000,0.0181022361,0.0223505665,0.0065525910,0.0414785333,0.0036448303,0.0000000000,0.1937943399,0.2075427622,0.0000000000,0.0000000000,0.0338971242,0.0349894054,0.0292724520,0.0307699386,0.0213416833,0.0136631476,0.0762146637,0.0495676883,0.0253504291,0.0256386865,0.0340576656,0.0304111466,0.0127417995,0.0140832327,0.0441447534,0.0441055521,0.0410834849,0.0000000000,0.0000000000,0.0078122546,0.0307630021,0.0340476893,0.0563943088,0.0634504333,0.0000000237,0.0354554169,0.0967676640,0.0145110441,0.0290495623,0.1515414864,0.0044355718,0.1002390012,0.1516567916,0.0152927218
11:52:04:05.312,61,0.0751064643,0.2467593253,0.1651845872,0.0000000000,0.0000000000,0.0389958359,0.0000000000,0.0751686543,0.2477111816,0.0000000000,0.0472612567,0.0000000000,0.0389960296,0.0000000000,0.0054576527,0.0028344402,0.0000000000,0.0180803165,0.0223112702,0.0065067457,0.0414535478,0.0034635449,0.0000000000,0.1933856905,0.2072885633,0.0000000000,0.0000000000,0.0338461176,0.0349603035,0.0292416960,0.0307721347,0.0212573968,0.0136529664,0.0760186762,0.0494284704,0.0252274014,0.0255076084,0.0339590162,0.0303363279,0.0126723479,0.0140168183,0.0441451743,0.0441062674,0.0410015471,0.0000000000,0.0000000000,0.0077927695,0.0306380093,0.0339565873,0.0562170967,0.0632521734,0.0000000195,0.0336937867,0.0981056094,0.0137710236,0.0285402760,0.1513802856,0.0043531237,0.0997575074,0.1514956653,0.0152031016
11:52:04:06.311,61,0.0739403218,0.2474935949,0.1641419530,0.0000000000,0.0000000000,0.0387995690,0.0000000000,0.0739942342,0.2484375238,0.0000000000,0.0462062620,0.0000000000,0.0387997888,0.0000000000,0.0054447460,0.0029398934,0.0000000000,0.0179783162,0.0221629776,0.0064431303,0.0414475650,0.0032379122,0.0000000000,0.1930327415,0.2070981115,0.0000000000,0.0000000000,0.0338347442,0.0349687897,0.0291347634,0.0306928772,0.0211706720,0.0136074787,0.0762220994,0.0495928712,0.0252177175,0.0254985578,0.0336933844,0.0301189553,0.0126136234,0.0139650078,0.0442998335,0.0442616604,0.0407498889,0.0000000000,0.0000000000,0.0077901622,0.0304450132,0.0337919705,0.0560816042,0.0630956516,0.0000000135,0.0326572135,0.0992746949,0.0130575728,0.0279012974,0.1518214345,0.0042682844,0.0991210863,0.1519367695,0.0151511068
11:52:04:07.311,61,0.0733143538,0.2484205961,0.1628214568,0.0000000000,0.0000000000,0.0385247208,0.0000000000,0.0733663142,0.2493543029,0.0000000000,0.0448889509,0.0000000000,0.0385249481,0.0000000000,0.0054247831,0.0029980440,0.0000000000,0.0178368054,0.0219621360,0.0063743889,0.0414374135,0.0029967004,0.0000000000,0.1919851899,0.2065819800,0.0000000000,0.0000000000,0.0337475687,0.0348905176,0.0289736185,0.0305517223,0.0210664775,0.0135371117,0.0765478536,0.0498546250,0.0252342317,0.0255252719,0.0333234668,0.0298108179,0.0125496937,0.0139074605,0.0444891751,0.0444524847,0.0403837450,0.0000000000,0.0000000000,0.0077982354,0.0301914252,0.0335549340,0.0559199639,0.0628912225,0.0000000103,0.0318932086,0.1000192389,0.0125557398,0.0271035265,0.1523782909,0.0041617202,0.0983152241,0.1524936110,0.0150842741
11:52:04:08.310,61,0.0726084709,0.2483766675,0.1619746238,0.0000000000,0.0000000000,0.0381804779,0.0000000000,0.0726586282,0.2493010014,0.0000000000,0.0440436974,0.0000000000,0.0381807163,0.0000000000,0.0053938911,0.0030785939,0.0000000000,0.0176716931,0.0217409786,0.0063051633,0.0414314643,0.0028974367,0.0000000000,0.1912345737,0.2059993446,0.0000000000,0.0000000000,0.0335824676,0.0347227193,0.0287984740,0.0303798858,0.0209346414,0.0134402923,0.0768484399,0.0501132756,0.0252345353,0.0255351923,0.0329117365,0.0294579286,0.0124834226,0.0138417939,0.0444047637,0.0443688780,0.0399849154,0.0000000000,0.0000000000,0.0078065880,0.0299100075,0.0332722925,0.0557174161,0.0626319647,0.0000000066,0.0313189588,0.1000144482,0.0122090355,0.0265933052,0.1523436010,0.0040824516,0.0978043154,0.1524589509,0.0150026837
11:52:04:09.310,61,0.0712117478,0.2473530173,0.1620518565,0.0000000000,0.0000000000,0.0379194580,0.0000000000,0.0712578297,0.2482737005,0.0000000000,0.0441229120,0.0000000000,0.0379196964,0.0000000000,0.0053641773,0.0031169674,0.0000000000,0.0175259002,0.0215457976,0.0062438590,0.0414619520,0.0028693629,0.0000000000,0.1908448040,0.2056312263,0.0000000000,0.0000000000,0.0334526338,0.0345852189,0.0286514703,0.0302328784,0.0208253469,0.0133465184,0.0772083029,0.0504248850,0.0252586361,0.0255620033,0.0325314999,0.0291264243,0.0124402000,0.0137974834,0.0442559458,0.0442196988,0.0396502726,0.0000000000,0.0000000000,0.0078094639,0.0297229141,0.0330720916,0.0555931330,0.0624741875,0.0000000039,0.0312985294,0.1004831791,0.0123506356,0.0266436972,0.1517160237,0.0040730746,0.0978603363,0.1518313885,0.0149485059
11:52:04:10.310,61,0.0706916153,0.2472458035,0.1621690691,0.0000000000,0.0000000000,0.0377512760,0.0000000000,0.0707374513,0.2481673211,0.0000000000,0.0442237630,0.0000000000,0.0377515070,0.0000000000,0.0053422661,0.0031230310,0.0000000000,0.0173987430,0.0213788878,0.0062005478,0.0415080339,0.0028928202,0.0000000000,0.1906061620,0.2053598166,0.0000000000,0.0000000000,0.0333746709,0.0344990976,0.0285345912,0.0301094912,0.0207534693,0.0132653518,0.0776787400,0.0508031696,0.0253371280,0.0256446544,0.0322048515,0.0288380980,0.0124258930,0.0137810055,0.0442339852,0.0441969149,0.0393466912,0.0000000000,0.0000000000,0.0078218644,0.0296165645,0.0329514220,0.0555834323,0.0624474809,0.0000000062,0.0316256322,0.1007146761,0.0125944261,0.0267048609,0.1516512930,0.0040806527,0.0979320779,0.1517666876,0.0149529558
11:52:04:11.309,61,0.0705818608,0.2470514625,0.1628837436,0.0000000000,0.0000000000,0.0377182029,0.0000000000,0.0706304833,0.2479798943,0.0000000000,0.0449363999,0.0000000000,0.0377184190,0.0000000000,0.0053396481,0.0030923481,0.0000000000,0.0173239950,0.0212761033,0.0061792899,0.0415034182,0.0029234972,0.0000000000,0.1906709224,0.2053708285,0.0000000000,0.0000000000,0.0334029868,0.0345216095,0.0284797046,0.0300458968,0.0207385756,0.0132302111,0.0780308023,0.0510765612,0.0254291221,0.0257405899,0.0320207663,0.0286706258,0.0124305394,0.0137841310,0.0442207158,0.0441828370,0.0391980559,0.0000000000,0.0000000000,0.0078341588,0.0296109300,0.0329349153,0.0556485020,0.0625239238,0.0000000108,0.0322033055,0.1001286209,0.0129587157,0.0271356646,0.1515385360,0.0041433354,0.0983654112,0.1516538858,0.0150075629
11:52:04:12.309,61,0.0708431154,0.2474465370,0.1633382589,0.0000000000,0.0000000000,0.0377107896,0.0000000000,0.0708964095,0.2483816147,0.0000000000,0.0453925431,0.0000000000,0.0377109908,0.0000000000,0.0053392174,0.0030308310,0.0000000000,0.0172769558,0.0212101135,0.0061741900,0.0415270403,0.0029468779,0.0000000000,0.1906822473,0.2053313702,0.0000000000,0.0000000000,0.0334272683,0.0345398299,0.0284370426,0.0299990848,0.0207370762,0.0132088671,0.0783296451,0.0512959212,0.0255110450,0.0258260258,0.0318904258,0.0285545383,0.0124393962,0.0137913264,0.0443217717,0.0442835987,0.0391122326,0.0000000000,0.0000000000,0.0078479014,0.0296340138,0.0329478644,0.0557109416,0.0625965893,0.0000000184,0.0331967697,0.0993123800,0.0136795752,0.0274100844,0.1517851800,0.0041921427,0.0986362398,0.1519005150,0.0150735928
11:52:04:13.308,61,0.0710815936,0.2479682416,0.1634623706,0.0000000000,0.0000000000,0.0376554057,0.0000000000,0.0711390153,0.2489069253,0.0000000000,0.0455159284,0.0000000000,0.0376555882,0.0000000000,0.0053314460,0.0029666992,0.0000000000,0.0172139388,0.0211240482,0.0061550513,0.0415302068,0.0029560882,0.0000000000,0.1906269193,0.2052140981,0.0000000000,0.0000000000,0.0334253311,0.0345344730,0.0283671860,0.0299269147,0.0207214858,0.0131776379,0.0786243454,0.0515205152,0.0255732182,0.0258886963,0.0317211896,0.0284061357,0.0124409664,0.0137902899,0.0443918258,0.0443531983,0.0390100218,0.0000000000,0.0000000000,0.0078522163,0.0296119694,0.0329196304,0.0557196997,0.0626046062,0.0000000248,0.0337969325,0.0977270454,0.0137710972,0.0274832360,0.1521064937,0.0042123650,0.0987063572,0.1522218585,0.0151166767
11:52:04:14.308,61,0.0712664500,0.2484976053,0.1640765369,0.0000000000,0.0000000000,0.0375953130,0.0000000000,0.0713274777,0.2494452894,0.0000000000,0.0461485870,0.0000000000,0.0375954770,0.0000000000,0.0053217364,0.0029084766,0.0000000000,0.0171434637,0.0210294556,0.0061394842,0.0415409245,0.0029849946,0.0000000000,0.1905959547,0.2050855905,0.0000000000,0.0000000000,0.0334187672,0.0345220864,0.0282986835,0.0298570283,0.0207012650,0.0131374504,0.0789801702,0.0517910458,0.0256524105,0.0259678680,0.0315263867,0.0282327570,0.0124462089,0.0137933176,0.0443841703,0.0443446599,0.0389014855,0.0000000000,0.0000000000,0.0078617958,0.0295977313,0.0328928120,0.0557369888,0.0626270846,0.0000000266,0.0338335223,0.0968546867,0.0141074993,0.0278638396,0.1524370760,0.0042801118,0.0990722999,0.1525524408,0.0152059868
11:52:04:15.308,61,0.0714521706,0.2488734871,0.1642927825,0.0000000000,0.0000000000,0.0375316814,0.0000000000,0.0715176165,0.2498251498,0.0000000000,0.0463715009,0.0000000000,0.0375318304,0.0000000000,0.0053057242,0.0028075799,0.0000000000,0.0170407929,0.0208962951,0.0061182030,0.0415402651,0.0030076262,0.0000000000,0.1904159188,0.2047806531,0.0000000000,0.0000000000,0.0333728828,0.0344691500,0.0282145943,0.0297710281,0.0206746869,0.0130754132,0.0794609115,0.0521730743,0.0257665366,0.0260820482,0.0312697068,0.0280081220,0.0124615561,0.0138049042,0.0442824028,0.0442419872,0.0387694985,0.0000000000,0.0000000000,0.0078794491,0.0295842662,0.0328599662,0.0557836108,0.0626715273,0.0000000278,0.0338290520,0.0965978801,0.0142946150,0.0279974323,0.1526698023,0.0043072952,0.0991993621,0.1527851522,0.0152490120
11:52:04:16.307,61,0.0719548091,0.2496081889,0.1651459187,0.0000000000,0.0000000000,0.0374730118,0.0000000000,0.0720274448,0.2505723536,0.0000000000,0.0472434424,0.0000000000,0.0374731496,0.0000000000,0.0052917153,0.0026960289,0.0000000000,0.0169317834,0.0207578391,0.0061012297,0.0415370502,0.0030526330,0.0000000000,0.1902323663,0.2044807822,0.0000000000,0.0000000000,0.0333468840,0.0344368592,0.0281229448,0.0296744201,0.0206631254,0.0130081363,0.0800688267,0.0526522994,0.0259239320,0.0262452923,0.0310166441,0.0277827010,0.0124987168,0.0138401054,0.0440735854,0.0440327786,0.0386415981,0.0000000000,0.0000000000,0.0078983968,0.0295828786,0.0328392461,0.0558927506,0.0627894178,0.0000000250,0.0335492939,0.0961633846,0.0147383027,0.0285218693,0.1531286985,0.0044013527,0.0997075364,0.1532440335,0.0153736155
11:52:04:17.306,61,0.0727542490,0.2502429485,0.1661601514,0.0000000000,0.0000000000,0.0374600403,0.0000000000,0.0728539675,0.2512210011,0.0000000000,0.0482721105,0.0000000000,0.0374601632,0.0000000000,0.0052725421,0.0026240302,0.0000000000,0.0168126449,0.0206008386,0.0060778996,0.0415326990,0.0031537893,0.0000000000,0.1899653077,0.2041209340,0.0000000000,0.0000000000,0.0333559439,0.0344344117,0.0280329604,0.0295682363,0.0206474774,0.0129367243,0.0807023719,0.0531612299,0.0260758661,0.0264040362,0.0307595581,0.0275481399,0.0125325350,0.0138716577,0.0437519327,0.0437103137,0.0385476165,0.0000000000,0.0000000000,0.0079079084,0.0295789782,0.0328189991,0.0559662208,0.0628738999,0.0000000226,0.0338449813,0.0958796144,0.0157131553,0.0291411113,0.1535279155,0.0045087915,0.1003138423,0.1536432356,0.0155076925
11:52:04:18.306,61,0.0734941736,0.2512443960,0.1678334326,0.0000000000,0.0000000000,0.0375056528,0.0000000000,0.0736059174,0.2522452772,0.0000000000,0.0499679856,0.0000000000,0.0375057645,0.0000000000,0.0052579730,0.0025933695,0.0000000000,0.0167107973,0.0204658210,0.0060543572,0.0415163338,0.0032628279,0.0000000000,0.1897590756,0.2039080411,0.0000000000,0.0000000000,0.0334156156,0.0344863161,0.0279755481,0.0294883084,0.0206422601,0.0128788222,0.0812191367,0.0535896048,0.0261933003,0.0265281126,0.0305694006,0.0273697153,0.0125679150,0.0139079159,0.0433426648,0.0433005020,0.0385348685,0.0000000000,0.0000000000,0.0079011908,0.0296065435,0.0328410380,0.0560264699,0.0629685372,0.0000000217,0.0343300663,0.0943792909,0.0168550424,0.0301619489,0.1541585773,0.0046861647,0.1013143361,0.1542738527,0.0157271121
11:52:04:19.306,61,0.0740975440,0.2512746453,0.1684434414,0.0000000000,0.0000000000,0.0375992060,0.0000000000,0.0742155463,0.2522823811,0.0000000000,0.0505689122,0.0000000000,0.0375993066,0.0000000000,0.0052459314,0.0025628649,0.0000000000,0.0166324861,0.0203690752,0.0060315821,0.0414330363,0.0034581241,0.0000000000,0.1894424707,0.2035147846,0.0000000000,0.0000000000,0.0334389508,0.0344950296,0.0279446859,0.0294316392,0.0206398256,0.0128386086,0.0814438760,0.0538083538,0.0262282863,0.0265685003,0.0304629337,0.0272626653,0.0125971045,0.0139327189,0.0428261422,0.0427833200,0.0386193804,0.0000000000,0.0000000000,0.0078799687,0.0296548698,0.0328820758,0.0560327247,0.0629962012,0.0000000206,0.0351486579,0.0925567523,0.0180505067,0.0305245761,0.1541829556,0.0047432487,0.1016822606,0.1542982906,0.0157865565
